   2   63 -2.60000e-001  4.71000e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6    8  6.32002e+002 -3.34377e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   10 -8.81385e+001  8.82576e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   24  4.04868e+002 -2.26340e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6   28  1.09699e+002 -1.38555e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   10 -7.15510e+001  5.93230e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   34 -1.48437e+002  2.27743e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   41  1.97330e+002 -2.47080e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   7   61  4.37241e+001  7.00244e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8    9  1.20425e+002 -9.25427e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   10 -7.72274e+001  3.97345e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   11  4.73176e+002 -4.73677e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   29  4.78360e+002 -2.45600e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   32  1.35760e+002 -3.67270e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   34  2.90280e+002 -1.32430e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   37 -4.03159e+002  6.69404e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   38  2.05588e+002 -8.14381e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   39 -7.07609e+001  1.43456e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   40  1.41821e+002  2.41885e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   41 -2.96940e+002  1.14560e+003  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8   61  5.06500e+002 -1.95220e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   8  100  1.32048e+002  5.55309e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   11  3.15393e+002 -3.37440e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   12 -4.81913e+002  5.20544e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   14  2.51030e+002 -2.49690e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
  10   15  5.02320e+001 -5.02460e+001  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
