   2   63 -1.30837e-001  2.37017e+002  0.00000e+000  0.00000e+000  0.00000e+000  0.00000e+000
   6    8 -1.55677e+002  2.94226e+002  3.01700e-001  3.01700e-001  0.00000e+000  0.00000e+000
   6   10  1.23453e+002 -1.31782e+002  3.05600e-001  3.05600e-001  0.00000e+000  0.00000e+000
   6   24 -1.82114e+002  2.69917e+002  3.01400e-001  3.01400e-001  0.00000e+000  0.00000e+000
   6   28 -9.34106e+001  1.45900e+002  3.10500e-001  3.10500e-001  0.00000e+000  0.00000e+000
   7   10  4.54011e+001 -5.63557e+001  3.03300e-001  3.03300e-001  0.00000e+000  0.00000e+000
   7   34  1.03958e+002 -6.32708e+001  3.27700e-001  3.27700e-001  0.00000e+000  0.00000e+000
   7   41 -1.60603e+000  3.40328e-001  1.16210e+003  1.16210e+003  0.00000e+000  0.00000e+000
   7   61 -3.61943e+001  9.41194e+001  2.94500e-001  2.94500e-001  0.00000e+000  0.00000e+000
   8    9 -1.53993e+001  2.12504e+001  3.00500e-001  3.00500e-001  0.00000e+000  0.00000e+000
   8   10  1.52062e+001 -4.02407e+001  3.03600e-001  3.03600e-001  0.00000e+000  0.00000e+000
   8   11 -1.70773e+002  1.56390e+002  3.03700e-001  3.03700e-001  0.00000e+000  0.00000e+000
   8   29 -2.20325e+002  3.46493e+002  2.78000e-001  2.78000e-001  0.00000e+000  0.00000e+000
   8   32 -7.40892e+001  1.26449e+002  2.97600e-001  2.97600e-001  0.00000e+000  0.00000e+000
   8   34 -1.47811e+002  2.33499e+002  3.00300e-001  3.00300e-001  0.00000e+000  0.00000e+000
   8   37  4.02846e+002 -2.84433e+002  2.48100e-001  2.48100e-001  0.00000e+000  0.00000e+000
   8   38 -7.40942e+001  1.33288e+002  2.99400e-001  2.99400e-001  0.00000e+000  0.00000e+000
   8   39  5.78892e+001 -3.22011e+001  3.07600e-001  3.07600e-001  0.00000e+000  0.00000e+000
   8   40  1.90726e+000  1.88371e+002  3.00800e-001  3.00800e-001  0.00000e+000  0.00000e+000
   8   41  7.05364e+002 -2.46789e+002  2.98000e-001  2.98000e-001  0.00000e+000  0.00000e+000
   8   61 -1.85140e+002  3.28975e+002  3.17000e-001  3.17000e-001  0.00000e+000  0.00000e+000
   8  100  5.11423e+001  2.79547e+002  2.98820e-001  2.98820e-001  0.00000e+000  0.00000e+000
